address,auditResult,confidence,documentCount,evidenceCount,id,lastEvidenceAt,latitude,legacyId,longitude,mapReady,precision,publishReady,publishedAt,reviewed,sceneReady,sourceFinalUrl,sourceHttpStatus,sourceKind,sourceProbeError,sourceReachable,sourceUrl,state,territoryId,title,usefulnessLevel,usefulnessScore,reasons,warnings
,needs_review,low,1,1,evt_b2c5ee4506707dec117dca05,2026-09-05T19:31:44Z,,,,False,territory,False,2026-09-04T09:32:24Z,False,False,https://t.me/uvt24/32675,200,media,,True,https://t.me/uvt24/32675,reported,mo-92608000,"Героиня нашего сюжета – сотрудник полиции, а именно центра исполнения административного законодательства. Ежедневно она оформляет больше 20 протоколов по нарушениям правопорядка. 1 сентября подразделение отметило 29 лет со дня образования.",context,0,not_editorially_useful,
,needs_review,low,1,1,evt_0f3242b2e51f66420fd48e75,2026-09-05T19:32:00Z,,,,False,territory,False,2026-09-04T09:31:00Z,False,False,https://laishevskyi.ru/news/antiterror/rasskazali-kak-vesti-sebia-pri-ugroze-terakta,200,media,,True,https://laishevskyi.ru/news/antiterror/rasskazali-kak-vesti-sebia-pri-ugroze-terakta,unknown,mo-92634000,"Рассказали, как вести себя при угрозе теракта",context,20,not_editorially_useful,
,needs_review,medium,1,2,evt_51a73ac5e61a636b72e53066,2026-09-05T20:07:29Z,,,,False,territory,False,2026-09-04T09:26:00Z,False,False,https://alki-rt.ru/news/yangyn-kurkynychsyzlygy/gimnaziiada-iangyn-kurkynycsyzlygy-buenca-oiranular-uzdy,200,media,,True,https://alki-rt.ru/news/yangyn-kurkynychsyzlygy/gimnaziiada-iangyn-kurkynycsyzlygy-buenca-oiranular-uzdy,reported,mo-92607000,Учебная эвакуация по пожарной безопасности в гимназии,context,42,not_editorially_useful,
,needs_review,medium,1,1,evt_e887dae81ee4aab015cc87e4,2026-09-05T20:07:29Z,,,,False,territory,False,2026-09-04T09:25:49Z,False,False,https://t.me/drozzanoe90/20784,200,media,,True,https://t.me/drozzanoe90/20784,reported,mo-92624000,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,context,16,not_editorially_useful,
,needs_review,low,1,1,evt_5bf93b7eb2d2a9fc30829f39,2026-09-05T19:31:46Z,,,,False,territory,False,2026-09-04T09:24:49Z,False,False,https://t.me/drozzanoe90/20783,200,media,,True,https://t.me/drozzanoe90/20783,unknown,mo-92624000,Социальная экспедиция в Дрожжановском техникуме: учимся выигрывать гранты!,context,20,not_editorially_useful,
,needs_review,medium,1,1,evt_566fb6c8be5823c1e987fa45,2026-09-05T20:07:29Z,,,,False,territory,False,2026-09-04T09:14:00Z,False,False,https://atnya-rt.ru/news/khbrlr/tatarstannyn-top-simvoly-bulgan-soembika-manarasynda-masstably-remont-baslandy,200,media,,True,https://atnya-rt.ru/news/khbrlr/tatarstannyn-top-simvoly-bulgan-soembika-manarasynda-masstably-remont-baslandy,reported,mo-92701000,Началась масштабная реставрация Сююмбике-манарасы в Казанском кремле,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_b78448fb6542f05cc5a7ecba,2026-09-05T19:31:50Z,,,,False,territory,False,2026-09-04T09:02:54Z,False,False,https://t.me/nurlatinform/82233,200,media,,True,https://t.me/nurlatinform/82233,unknown,mo-92646000,Новое дело волонтеров Нурлата: теперь и браслеты выживания,context,16,not_editorially_useful,
,needs_review,low,1,1,evt_0e21a6639a2c5ceb74f0979a,2026-09-05T19:32:02Z,,,,False,territory,False,2026-09-04T08:58:00Z,False,False,https://nizhnekamsk-rt.ru/news/obschestvo/v-tatarstane-v-2027-godu-otkroiut-cetyre-novyx-klastera-professionaliteta,200,media,,True,https://nizhnekamsk-rt.ru/news/obschestvo/v-tatarstane-v-2027-godu-otkroiut-cetyre-novyx-klastera-professionaliteta,reported,mo-92644000,В Татарстане в 2027 году откроют четыре новых кластера «Профессионалитета»,context,50,not_editorially_useful,
,needs_review,medium,1,1,evt_520833535cd85d92016d211f,2026-09-05T20:08:01Z,,,,False,territory,False,2026-09-04T08:50:33Z,False,False,https://t.me/shahrichally/31393,200,media,,True,https://t.me/shahrichally/31393,reported,mo-92730000,26 яшьлек хатын-кызның Чаллы янындагы авариядә һәлак булуы,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_52eda4bcf6faa22f8d6c3e00,2026-09-05T19:32:03Z,,,,False,territory,False,2026-09-04T08:47:00Z,False,False,https://saby-rt.ru/news/novosti/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,200,media,,True,https://saby-rt.ru/news/novosti/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,unknown,mo-92652000,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,context,16,not_editorially_useful,
,ready,low,1,1,evt_e4bfe0888dd522f26e8b331e,2026-09-05T19:31:47Z,,,,False,territory,True,2026-09-04T08:40:24Z,False,False,https://t.me/zpravda/108540,200,media,,True,https://t.me/zpravda/108540,reported,mo-92628000,64 двора отремонтировали в Зеленодольском районе,useful,79,,
,needs_review,medium,1,2,evt_6f4a24104dd99f98df43067f,2026-09-05T20:08:02Z,,,,False,territory,False,2026-09-04T08:38:00Z,False,False,https://kaibicy.ru/news/novosti/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,200,media,,True,https://kaibicy.ru/news/novosti/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,reported,mo-92629000,Отбор по гранту «Агромотиватор»,context,0,not_editorially_useful,
,needs_review,medium,1,1,evt_5888b0e961f98ca533b37761,2026-09-05T20:08:40Z,,,,False,territory,False,2026-09-04T08:35:16Z,False,False,https://t.me/chistopol_news/41969,200,media,,True,https://t.me/chistopol_news/41969,unknown,mo-92659000,Над регионами России за ночь уничтожено 490 беспилотников,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_e17cfeb4a73d7c04fb989281,2026-09-05T20:08:40Z,,,,False,territory,False,2026-09-04T08:35:00Z,False,False,https://sarman-rt.ru/news/iminlek/kazanda-117-tulanmagan-strafy-bulgan-iortucedan-masinasyn-algannar,200,media,,True,https://sarman-rt.ru/news/iminlek/kazanda-117-tulanmagan-strafy-bulgan-iortucedan-masinasyn-algannar,reported,mo-92701000,В Казани у водителя изъяли автомобиль за 117 неоплаченных штрафов,context,0,not_editorially_useful,
,needs_review,medium,1,3,evt_0495872fd0b088589d9a0126,2026-09-05T20:08:40Z,,,,False,territory,False,2026-09-04T08:34:00Z,False,False,https://mamadysh-rt.ru/news/obshchestvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,200,media,,True,https://mamadysh-rt.ru/news/obshchestvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,reported,mo-92638000,Объявлен отбор по гранту «Агромотиватор»,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_7fe6980e9cc22eb2a16f27a2,2026-09-05T20:09:14Z,,,,False,territory,False,2026-09-04T08:31:00Z,False,False,https://elabuga-rt.ru/news/novosti/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,200,media,,True,https://elabuga-rt.ru/news/novosti/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,reported,mo-92626000,Открыт третий отбор по гранту «Агромотиватор» для участников СВО,context,0,not_editorially_useful,
,needs_review,medium,1,1,evt_eea5f40c4b93cc578c853a4c,2026-09-05T20:09:14Z,,,,False,territory,False,2026-09-04T08:29:00Z,False,False,https://biektaw.ru/news/v-respublike/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,200,media,,True,https://biektaw.ru/news/v-respublike/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,reported,mo-92622000,Объявлен отбор по гранту «Агромативатор» для участников СВО,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_2feeba8011d954a21bfeeb33,2026-09-05T19:31:51Z,,,,False,territory,False,2026-09-04T08:27:38Z,False,False,https://t.me/TulInformm/35565,200,media,,True,https://t.me/TulInformm/35565,unknown,mo-92656000,Каждую пятницу мы просим вас принять активное участие в финансовой помощи для закупки необходимых вещей НАШИМ РЕБЯТАМ. Традиционно сумма перевода составляет 333 руб.,context,42,not_editorially_useful,
,needs_review,low,1,1,evt_b29fea4e861cbe57465b65f0,2026-09-05T19:31:53Z,,,,False,territory,False,2026-09-04T08:20:33Z,False,False,https://t.me/chelny_news1/48604,200,media,,True,https://t.me/chelny_news1/48604,reported,mo-92730000,У челнинки сгорел гарнитур на кухне из-за замкнувшей проводки,context,20,not_editorially_useful,
,needs_review,medium,1,2,evt_ac8bd66be500eed6c380a254,2026-09-05T20:09:14Z,,,,False,territory,False,2026-09-04T08:19:00Z,False,False,https://rsloboda-rt.ru/news/obschestvo-i-myi/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,200,media,,True,https://rsloboda-rt.ru/news/obschestvo-i-myi/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,reported,mo-92650000,Открыт отбор по гранту «Агромотиватор» для участников СВО,context,0,not_editorially_useful,
,ready,low,1,1,evt_d09de7bc2de5b7db94cdbddf,2026-09-05T19:31:56Z,,,,False,territory,True,2026-09-04T08:17:00Z,False,False,https://almetievsk-ru.ru/news/gorod/v-ursale-pristupili-k-remontu-mosta,200,media,,True,https://almetievsk-ru.ru/news/gorod/v-ursale-pristupili-k-remontu-mosta,in_progress,mo-92608000,В Урсале приступили к ремонту моста,useful,87,,
,needs_review,low,1,1,evt_00374ade811ceb56dcdf4e46,2026-09-05T19:31:53Z,,,,False,territory,False,2026-09-04T08:15:00Z,False,False,https://agryz-rt.ru/news/pecatnaia-versiia/devianosto-let-istorii-i-novaia-zizn-gimnaziia-1-v-agryze-vstretila-ucenikov-v-novom-zdanii,200,media,,True,https://agryz-rt.ru/news/pecatnaia-versiia/devianosto-let-istorii-i-novaia-zizn-gimnaziia-1-v-agryze-vstretila-ucenikov-v-novom-zdanii,unknown,mo-92601000,1 сентября в нижней части Агрыза открыла двери новая гимназия №1 имени Героя Советского Союза Асафа Абдрахманова,context,20,not_editorially_useful,
,needs_review,low,1,1,evt_d54b15549ba37ec096ea4fa2,2026-09-05T19:31:58Z,,,,False,territory,False,2026-09-04T08:14:00Z,False,False,https://chuprale-online.ru/news/obschestvo/xleb-stolicnyi-obnovili-mense-zirov-bolse-udobstva,200,media,,True,https://chuprale-online.ru/news/obschestvo/xleb-stolicnyi-obnovili-mense-zirov-bolse-udobstva,resolved,mo-92624000,"Хлеб «Столичный» обновили: меньше жиров, больше удобства",context,16,not_editorially_useful,
,needs_review,low,1,1,evt_c7b093cf219d2b0a2a9ea869,2026-09-05T19:31:44Z,,,,False,territory,False,2026-09-04T08:12:17Z,False,False,https://t.me/uvt24/32672,200,media,,True,https://t.me/uvt24/32672,unknown,mo-92608101,"Протяжённость водопроводных сетей Альметьевска — около 320 км. Часть труб давно в эксплуатации, они подвержены коррозии и другим дефектам. И периодически это приводит к авариям. Жители сразу нескольких домов месяцами ждут, когда ответственные службы завершат ремонтные работы и восстановят тротуары. Подробнее – в сюжете Елены Бауэр.",context,42,not_editorially_useful,
,needs_review,medium,1,2,evt_5c58384f4a9f43966de26d44,2026-09-05T20:09:14Z,,,,False,territory,False,2026-09-04T08:11:35Z,False,False,https://t.me/yasheluzan/54081,200,media,,True,https://t.me/yasheluzan/54081,reported,mo-92628101,В Зеленодольском районе отремонтировали 64 двора,context,20,not_editorially_useful,
,needs_review,medium,1,2,evt_8200059628a858697afaad8a,2026-09-05T20:10:08Z,,,,False,territory,False,2026-09-04T08:08:00Z,False,False,https://zamansulyshy.ru/news/jemgyiyat/tatarstan-avyl-xualygy-ministrlygy-agromotivator-granty-buenca-sailap-aluny-igielan-ita,200,media,,True,https://zamansulyshy.ru/news/jemgyiyat/tatarstan-avyl-xualygy-ministrlygy-agromotivator-granty-buenca-sailap-aluny-igielan-ita,reported,mo-92636000,Объявлен отбор по гранту «Агромотиватор» в Татарстане,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_ef26081287bd71e4ccbe7c82,2026-09-05T19:32:04Z,,,,False,territory,False,2026-09-04T08:04:00Z,False,False,https://chelny-izvest.ru/news/proisshestviya/u-celninki-sgorel-garnitur-na-kuxne-iz-za-zamknuvsei-provodki,200,media,,True,https://chelny-izvest.ru/news/proisshestviya/u-celninki-sgorel-garnitur-na-kuxne-iz-za-zamknuvsei-provodki,unknown,mo-92730000,У челнинки сгорел гарнитур на кухне из-за замкнувшей проводки,context,0,summary_too_short|not_editorially_useful,
,needs_review,medium,1,1,evt_6fc00fd94230d60172c60737,2026-09-05T20:10:08Z,,,,False,territory,False,2026-09-04T08:03:01Z,False,False,https://t.me/atannary/29069,200,media,,True,https://t.me/atannary/29069,reported,mo-92608000,Ремонт студенческого общежития Альметьевского политехнического техникума,context,42,not_editorially_useful,
,needs_review,medium,1,1,evt_2512cca920ac50b54155b9ce,2026-09-05T20:10:08Z,,,,False,territory,False,2026-09-04T08:02:00Z,False,False,https://atnya-rt.ru/news/khbrlr/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,200,media,,True,https://atnya-rt.ru/news/khbrlr/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,reported,mo-92613000,В Татарстане открыт третий отбор по гранту «Агромотиватор»,context,0,not_editorially_useful,
Елабуга,needs_review,low,1,1,evt_109de77e09b19930d261ed1d,2026-09-05T19:31:59Z,55.7577131,,52.0539938,False,settlement,False,2026-09-04T08:00:00Z,False,False,https://elabuga-rt.ru/news/novosti/v-elabuge-iz-za-avarii-i-remonta-ogranicili-xolodnuiu-i-goriacuiu-vodu,200,media,,True,https://elabuga-rt.ru/news/novosti/v-elabuge-iz-za-avarii-i-remonta-ogranicili-xolodnuiu-i-goriacuiu-vodu,unknown,mo-92626101,В Елабуге из-за аварии и ремонта ограничили холодную и горячую воду,context,20,not_editorially_useful,
